,0,1,2,3
11027,1,15.0,6804.0,3
11028,2,17.0,862809.0,3
11029,1,18.0,461776.0,3
11030,3,17.0,999672.0,3
11031,3,12.0,932659.0,3
11032,1,15.0,95600.0,2
11033,1,9.0,737293.0,4
11034,1,19.0,367391.0,7
11035,3,8.0,29643.0,4
11036,1,14.0,62547.0,4
11037,3,12.0,4093.0,4
11038,1,17.0,2853.0,4
11039,3,12.0,783005.0,5
11040,1,12.0,0.0,4
11041,1,19.0,507.0,4
11042,1,3.0,2115013.0,5
11043,1,19.0,1651264.0,6
11044,1,19.0,0.0,4
11045,3,19.0,239800.0,5
11046,1,9.0,0.0,3
11047,3,17.0,58852.0,5
11048,3,18.0,1729016.0,4
11049,1,13.0,0.0,3
11050,1,19.0,1512.0,3
11051,3,12.0,0.0,3
11052,1,14.0,283420.0,3
11053,1,19.0,0.0,4
11054,3,19.0,1098128.0,3
11055,1,9.0,493.0,3
11056,3,17.0,0.0,4
11057,3,19.0,73333.0,4
11058,3,5.0,444990.0,2
11059,3,9.0,29100.0,3
11060,2,9.0,204.0,3
11061,1,19.0,28982.0,4
11062,1,12.0,0.0,5
11063,1,19.0,303.0,4
11064,1,12.0,2426767.0,5
11065,1,13.0,2382.0,4
11066,1,19.0,40222.0,5
11067,3,17.0,436783.0,4
11068,1,19.0,32465.0,4
11069,1,12.0,25470.0,4
11070,1,9.0,839.0,4
11071,1,14.0,9583.0,4
11072,1,17.0,3756423.0,4
11073,3,17.0,303.0,3
11074,1,19.0,86741.0,4
11075,3,19.0,80919.0,3
11076,3,17.0,1846595.0,2
11077,3,12.0,0.0,4
11078,2,12.0,303677.0,3
11079,3,9.0,320140.0,2
11080,3,12.0,313843.0,4
11081,3,15.0,101105.0,4
11082,2,12.0,0.0,5
11083,3,19.0,2741880.0,4
11084,1,12.0,0.0,4
11085,1,13.0,72876.0,3
11086,1,12.0,136682.0,3
11087,1,9.0,6567.0,4
11088,1,19.0,69294.0,2
11089,1,5.0,17939.0,2
11090,1,17.0,331143.0,3
11091,1,18.0,0.0,3
11092,1,17.0,1526318.0,3
11093,3,12.0,227116.0,2
11094,3,14.0,662362.0,3
11095,1,12.0,69499.0,2
11096,1,18.0,78483.0,3
11097,1,19.0,418349.0,3
11098,3,12.0,932659.0,3
11099,3,19.0,4831773.0,2
11100,1,16.0,1988654.0,6
11101,1,19.0,1540075.0,6
11102,1,19.0,15842.0,6
11103,2,17.0,270797.0,3
11104,1,19.0,0.0,7
11105,3,19.0,1476507.0,4
11106,1,12.0,8942.0,4
11107,1,19.0,72167.0,2
11108,3,14.0,750277.0,4
11109,1,4.0,0.0,3
11110,1,18.0,596174.0,3
11111,2,12.0,787870.0,3
11112,1,9.0,43618.0,4
11113,1,19.0,549136.0,3
11114,3,17.0,146323.0,2
11115,1,19.0,446.0,3
11116,1,9.0,809704.0,3
11117,1,17.0,58682.0,4
11118,2,12.0,767965.0,3
11119,1,12.0,161258.0,3
11120,2,17.0,3061194.0,4
11121,1,19.0,11745.0,2
11122,3,13.0,947117.0,3
11123,1,12.0,74167.0,2
11124,3,19.0,347344.0,2
11125,1,18.0,94013.0,2
11126,1,19.0,367391.0,7
11127,1,4.0,187591.0,5
11128,1,14.0,62547.0,4
11129,3,12.0,4093.0,4
11130,1,17.0,2853.0,4
11131,1,12.0,0.0,4
11132,1,11.0,0.0,5
11133,3,18.0,1729016.0,4
11134,3,19.0,77799.0,3
11135,3,12.0,0.0,3
11136,1,14.0,283420.0,3
11137,3,19.0,1098128.0,3
11138,3,17.0,0.0,4
11139,1,12.0,2333101.0,2
11140,3,12.0,508766.0,4
11141,3,5.0,444990.0,2
11142,3,9.0,29100.0,3
11143,2,19.0,239428.0,5
11144,1,19.0,28982.0,4
11145,1,9.0,5194373.0,6
11146,1,19.0,0.0,5
11147,1,19.0,303.0,4
11148,2,9.0,59323.0,6
11149,1,12.0,415.0,6
11150,1,17.0,1906044.0,5
11151,3,8.0,1242302.0,5
11152,1,17.0,56682.0,4
11153,1,4.0,0.0,4
11154,2,12.0,194555.0,3
11155,1,9.0,0.0,3
11156,1,19.0,86741.0,4
11157,1,15.0,4436.0,4
11158,3,19.0,80919.0,3
11159,3,12.0,1560765.0,4
11160,3,12.0,0.0,4
11161,2,12.0,303677.0,3
11162,1,4.0,1048.0,2
11163,3,12.0,313843.0,4
11164,1,18.0,794556.0,6
11165,3,15.0,101105.0,4
11166,2,12.0,1552916.0,5
11167,1,12.0,0.0,4
11168,1,13.0,72876.0,3
11169,1,9.0,6567.0,4
11170,1,19.0,69294.0,2
11171,1,5.0,17939.0,2
11172,1,5.0,4751.0,2
11173,1,17.0,331143.0,3
11174,1,17.0,1526318.0,3
11175,1,17.0,35866.0,3
11176,3,12.0,227116.0,2
11177,1,17.0,2177.0,3
11178,1,19.0,137938.0,2
11179,1,12.0,69499.0,2
11180,1,19.0,0.0,4
11181,1,3.0,7934.0,3
11182,1,12.0,980638.0,3
11183,1,17.0,31307.0,3
11184,1,17.0,1848882.0,3
11185,1,19.0,0.0,2
11186,3,17.0,55947.0,3
11187,1,19.0,15842.0,6
11188,1,19.0,0.0,7
11189,1,12.0,37302.0,5
11190,2,17.0,1654513.0,5
11191,1,9.0,0.0,4
11192,1,19.0,1787423.0,5
11193,2,19.0,259284.0,4
11194,3,14.0,750277.0,4
11195,1,4.0,0.0,3
11196,1,9.0,43618.0,4
11197,1,19.0,209866.0,3
11198,1,19.0,549136.0,3
11199,3,17.0,146323.0,2
11200,3,12.0,380452.0,3
11201,1,9.0,809704.0,3
11202,3,19.0,1433443.0,4
11203,1,17.0,1753443.0,3
11204,1,17.0,58682.0,4
11205,1,12.0,161258.0,3
11206,1,16.0,14052.0,3
11207,1,18.0,94013.0,2
11208,1,9.0,15251.0,3
11209,1,19.0,1127342.0,8
11210,1,19.0,367391.0,7
11211,3,18.0,1551365.0,7
11212,1,19.0,2525792.0,9
11213,1,4.0,187591.0,5
11214,3,8.0,29643.0,4
11215,3,12.0,4093.0,4
11216,1,3.0,1656.0,4
11217,1,17.0,2853.0,4
11218,1,12.0,0.0,4
11219,1,12.0,656435.0,2
11220,3,12.0,64104.0,4
11221,1,5.0,248901.0,2
11222,2,12.0,1418207.0,4
11223,3,19.0,73333.0,4
11224,3,12.0,508766.0,4
11225,3,5.0,444990.0,2
11226,3,9.0,29100.0,3
11227,1,19.0,0.0,5
11228,1,17.0,1906044.0,5
11229,2,9.0,286609.0,3
11230,1,12.0,25470.0,4
11231,1,9.0,839.0,4
11232,3,19.0,98279.0,4
11233,3,19.0,80919.0,3
11234,3,9.0,2345985.0,3
11235,1,17.0,921.0,3
11236,2,12.0,303677.0,3
11237,1,19.0,0.0,3
11238,3,12.0,313843.0,4
11239,1,12.0,414068.0,3
11240,1,9.0,807.0,6
11241,1,17.0,317698.0,6
11242,1,9.0,361276.0,4
11243,3,12.0,421430.0,4
11244,1,13.0,73823.0,3
11245,1,9.0,463319.0,4
11246,2,19.0,5460606.0,5
11247,1,17.0,328182.0,3
11248,1,18.0,0.0,3
11249,1,17.0,18791.0,3
11250,3,12.0,253975.0,2
11251,3,19.0,690763.0,3
11252,1,12.0,20359.0,3
11253,3,19.0,3763052.0,2
11254,1,19.0,220366.0,7
11255,3,18.0,2581449.0,7
11256,1,9.0,15319093.0,7
11257,3,18.0,1626451.0,5
11258,1,12.0,1131092.0,5
11259,1,17.0,33.0,5
11260,1,4.0,208132.0,5
11261,3,8.0,47635.0,4
11262,2,17.0,1353836.0,4
11263,3,12.0,81328.0,4
11264,1,3.0,289654.0,3
11265,1,11.0,0.0,5
11266,3,17.0,197760.0,5
11267,1,12.0,598080.0,2
11268,1,19.0,12099.0,3
11269,3,18.0,1571874.0,4
11270,1,17.0,274968.0,3
11271,3,12.0,105938.0,4
11272,3,18.0,969683.0,4
11273,1,5.0,26525.0,2
11274,3,12.0,437437.0,2
11275,1,19.0,103.0,3
11276,3,20.0,53879.0,3
11277,3,17.0,199461.0,3
11278,1,9.0,318734.0,6
11279,3,18.0,481627.0,4
11280,2,17.0,17521.0,4
11281,1,19.0,71833.0,2
11282,3,14.0,765737.0,4
11283,1,4.0,0.0,3
11284,1,3.0,554497.0,5
11285,1,19.0,932612.0,3
11286,3,12.0,128345.0,3
11287,1,9.0,1717018.0,3
11288,1,17.0,4377692.0,3
11289,1,12.0,860665.0,3
11290,1,12.0,13088.0,3
11291,1,5.0,14575.0,2
11292,1,19.0,6838.0,2
11293,1,16.0,4469.0,3
11294,3,13.0,877916.0,3
11295,1,12.0,7443.0,2
11296,1,9.0,548630.0,3
11297,1,19.0,103038.0,4
11298,0,,0.0,5
11299,1,19.0,32812931.0,7
11300,1,19.0,2133522.0,7
11301,1,19.0,603.0,5
11302,1,19.0,303.0,4
11303,1,14.0,207223.0,5
11304,2,9.0,120611.0,4
11305,3,8.0,2455501.0,5
11306,1,12.0,1016472.0,5
11307,1,4.0,2989.0,4
11308,1,9.0,2701422.0,5
11309,1,19.0,574207.0,4
11310,1,15.0,226.0,4
11311,3,19.0,202430.0,3
11312,3,17.0,575840.0,2
11313,1,19.0,0.0,3
11314,3,16.0,237318.0,4
11315,3,15.0,39686.0,4
11316,1,17.0,659331.0,5
11317,1,12.0,0.0,4
11318,1,19.0,1584599.0,4
11319,1,9.0,463319.0,4
11320,1,19.0,140839.0,2
11321,1,11.0,683457.0,2
11322,1,5.0,23423.0,2
11323,1,17.0,328182.0,3
11324,1,17.0,1010530.0,3
11325,1,17.0,357139.0,4
11326,1,18.0,14707.0,3
11327,1,12.0,0.0,5
11328,3,19.0,3763052.0,2
11329,1,15.0,361167.0,3
11330,1,9.0,318734.0,6
11331,1,19.0,537.0,6
11332,1,9.0,4633480.0,5
11333,1,19.0,0.0,5
11334,1,9.0,76769.0,2
11335,1,12.0,84976.0,4
11336,3,14.0,765737.0,4
11337,1,4.0,0.0,3
11338,1,17.0,768953.0,5
11339,3,12.0,1876596.0,5
11340,1,19.0,5742052.0,4
11341,1,9.0,360103.0,4
11342,1,9.0,1717018.0,3
11343,1,17.0,28831.0,4
11344,3,13.0,129476.0,4
11345,2,12.0,800614.0,3
11346,1,12.0,860665.0,3
11347,1,12.0,13088.0,3
11348,1,19.0,6838.0,2
11349,1,12.0,836.0,2
11350,1,12.0,48090.0,2
11351,3,19.0,600663.0,2
11352,1,12.0,7443.0,2
11353,1,13.0,61.0,2
11354,1,18.0,73191.0,2
11355,1,19.0,103038.0,4
11356,1,19.0,3112990.0,7
11357,1,19.0,220366.0,7
11358,1,16.0,2734570.0,4
11359,3,18.0,1626451.0,5
11360,1,12.0,231651.0,5
11361,1,4.0,477313.0,4
11362,1,14.0,98950.0,4
11363,1,16.0,508.0,4
11364,3,12.0,81328.0,4
11365,3,12.0,560341.0,5
11366,3,15.0,2945771.0,4
11367,1,19.0,1082060.0,6
11368,1,12.0,961921.0,4
11369,1,4.0,197542.0,4
11370,1,19.0,1007.0,4
11371,3,9.0,0.0,3
11372,1,17.0,35967.0,4
11373,3,19.0,58625.0,4
11374,1,12.0,873236.0,2
11375,3,12.0,300321.0,4
11376,1,12.0,34938.0,3
11377,3,9.0,67655.0,3
11378,1,19.0,18509.0,0
11379,3,16.0,86004.0,3
11380,3,4.0,2199893.0,6
11381,3,18.0,556779.0,6
11382,1,19.0,303.0,4
11383,1,19.0,83023.0,5
11384,1,17.0,2258862.0,5
11385,1,12.0,14374.0,4
11386,1,4.0,0.0,4
11387,1,12.0,19286.0,2
11388,1,11.0,306.0,3
11389,3,19.0,202430.0,3
11390,1,19.0,2687.0,2
11391,3,12.0,131311.0,4
11392,3,17.0,199461.0,3
11393,1,12.0,3214.0,2
11394,1,9.0,318734.0,6
11395,1,9.0,2848226.0,6
11396,1,19.0,220366.0,7
11397,1,17.0,563098.0,5
11398,2,17.0,17521.0,4
11399,1,,0.0,4
11400,3,14.0,765737.0,4
11401,1,9.0,112953.0,4
11402,1,19.0,932612.0,3
11403,1,5.0,662.0,2
11404,1,9.0,1717018.0,3
11405,1,17.0,4377692.0,3
11406,3,14.0,941197.0,3
11407,1,4.0,298447.0,3
11408,3,12.0,1185032.0,3
11409,1,12.0,860665.0,3
11410,1,12.0,13088.0,3
11411,2,17.0,5461477.0,4
11412,1,19.0,6838.0,2
11413,1,16.0,4469.0,3
11414,3,13.0,877916.0,3
11415,1,12.0,48090.0,2
11416,1,12.0,7443.0,2
11417,1,17.0,512180.0,3
11418,1,19.0,103.0,2
11419,2,19.0,10316.0,7
11420,1,13.0,338294.0,5
11421,1,4.0,477313.0,4
11422,2,17.0,90210.0,4
11423,1,17.0,165165.0,3
11424,1,12.0,0.0,4
11425,1,19.0,1082060.0,6
11426,1,12.0,961921.0,4
11427,1,9.0,206.0,4
11428,1,9.0,1380828.0,4
11429,1,17.0,57786.0,4
11430,3,9.0,0.0,3
11431,3,12.0,437437.0,2
11432,1,5.0,349136.0,2
11433,3,12.0,300321.0,4
11434,1,19.0,6562.0,2
11435,1,5.0,124147.0,2
11436,3,16.0,86004.0,3
11437,1,19.0,17827.0,4
11438,1,9.0,361276.0,4
11439,1,19.0,18390.0,6
11440,1,12.0,0.0,4
11441,1,17.0,48533.0,5
11442,1,13.0,73823.0,3
11443,1,9.0,463319.0,4
11444,1,17.0,328182.0,3
11445,2,7.0,1680388.0,3
11446,1,17.0,1010530.0,3
11447,1,17.0,18791.0,3
11448,3,12.0,867942.0,3
11449,1,15.0,24895.0,4
11450,3,12.0,253975.0,2
11451,3,14.0,466008.0,3
11452,1,12.0,93673.0,2
11453,1,5.0,0.0,2
11454,3,17.0,983328.0,3
11455,1,19.0,392598.0,2
11456,1,15.0,2684.0,2
11457,3,19.0,3763052.0,2
11458,1,9.0,985371.0,4
11459,1,19.0,32812931.0,7
11460,3,4.0,2199893.0,6
11461,1,12.0,2562.0,6
11462,1,19.0,603.0,5
11463,1,19.0,0.0,5
11464,1,19.0,597653.0,6
11465,3,9.0,8783.0,5
11466,3,17.0,289375.0,4
11467,1,12.0,14374.0,4
11468,1,14.0,14425.0,4
11469,1,19.0,68480.0,4
11470,1,9.0,1258234.0,3
11471,3,19.0,202430.0,3
11472,1,17.0,133871.0,3
11473,3,9.0,708307.0,2
11474,1,19.0,68045.0,2
11475,1,17.0,67347.0,3
11476,3,12.0,131311.0,4
11477,1,12.0,3214.0,2
11478,1,9.0,211344.0,7
11479,1,9.0,318734.0,6
11480,1,9.0,2848226.0,6
11481,1,9.0,0.0,5
11482,1,15.0,1198978.0,4
11483,2,11.0,5724681.0,4
11484,1,16.0,0.0,6
11485,2,9.0,1037970.0,5
11486,1,9.0,1552673.0,5
11487,3,19.0,984262.0,5
11488,3,14.0,765737.0,4
11489,1,9.0,112953.0,4
11490,1,19.0,932612.0,3
11491,1,12.0,23425.0,3
11492,1,17.0,6747.0,4
11493,1,9.0,1717018.0,3
11494,1,17.0,4377692.0,3
11495,3,14.0,941197.0,3
11496,1,17.0,1022.0,2
11497,3,16.0,119090.0,4
11498,1,1.0,2371.0,2
11499,1,19.0,6838.0,2
11500,1,16.0,4469.0,3
11501,3,13.0,877916.0,3
11502,1,17.0,109711.0,2
11503,1,12.0,48090.0,2
11504,3,19.0,600663.0,2
11505,1,18.0,73191.0,2
11506,1,13.0,147110.0,6
11507,3,4.0,2199893.0,6
11508,1,19.0,603.0,5
11509,1,19.0,303.0,4
11510,1,19.0,597653.0,6
11511,1,17.0,2258862.0,5
11512,3,9.0,8783.0,5
11513,3,17.0,289375.0,4
11514,1,17.0,453194.0,4
11515,1,3.0,637207.0,4
11516,3,12.0,3817311.0,4
11517,1,19.0,68480.0,4
11518,1,12.0,46289.0,4
11519,3,19.0,202430.0,3
11520,3,9.0,2381475.0,3
11521,3,17.0,575840.0,2
11522,1,19.0,0.0,3
11523,3,19.0,963828.0,2
11524,3,12.0,131311.0,4
11525,1,17.0,512180.0,3
11526,2,19.0,247174.0,5
11527,1,19.0,17827.0,4
11528,1,9.0,1284546.0,6
11529,1,19.0,18390.0,6
11530,1,17.0,299994.0,4
11531,1,12.0,0.0,4
11532,1,12.0,125495.0,3
11533,1,9.0,463319.0,4
11534,1,19.0,140839.0,2
11535,1,17.0,328182.0,3
11536,1,9.0,14025772.0,3
11537,1,17.0,1010530.0,3
11538,1,17.0,18791.0,3
11539,3,12.0,253975.0,2
11540,3,14.0,466008.0,3
11541,3,19.0,164199.0,2
11542,1,12.0,93673.0,2
11543,1,15.0,2684.0,2
11544,1,19.0,220366.0,7
11545,1,19.0,0.0,6
11546,1,14.0,98950.0,4
11547,1,17.0,165165.0,3
11548,1,12.0,0.0,4
11549,1,17.0,10536.0,4
11550,3,9.0,0.0,3
11551,3,18.0,2877992.0,2
11552,1,9.0,94.0,3
11553,1,12.0,2127206.0,2
11554,3,12.0,300321.0,4
11555,3,5.0,267276.0,2
11556,1,12.0,2013867.0,2
11557,1,19.0,269979.0,4
11558,1,19.0,1563773.0,6
11559,1,19.0,220366.0,7
11560,1,9.0,501.0,4
11561,1,19.0,6226552.0,5
11562,1,14.0,98950.0,4
11563,1,9.0,1118395.0,4
11564,1,12.0,598080.0,2
11565,3,18.0,1571874.0,4
11566,3,13.0,1198407.0,4
11567,3,13.0,1694567.0,3
11568,1,19.0,73658.0,3
11569,1,9.0,1513146.0,4
11570,3,12.0,300321.0,4
11571,1,19.0,0.0,2
11572,1,19.0,1430274.0,2
11573,1,12.0,3214.0,2
11574,1,19.0,1698392.0,9
11575,1,4.0,9088.0,5
11576,1,15.0,22997.0,5
11577,2,19.0,265487.0,4
11578,3,14.0,765737.0,4
11579,1,4.0,0.0,3
11580,1,13.0,0.0,2
11581,2,19.0,1007497.0,3
11582,1,13.0,21730.0,2
11583,1,9.0,112953.0,4
11584,3,17.0,74797.0,2
11585,1,12.0,23425.0,3
11586,1,9.0,1717018.0,3
11587,1,17.0,28831.0,4
11588,3,15.0,1573303.0,3
11589,1,19.0,6838.0,2
11590,1,12.0,48090.0,2
11591,1,18.0,73191.0,2
11592,1,5.0,1863.0,2
11593,3,17.0,512105.0,5
11594,1,17.0,512180.0,3
11595,1,9.0,807.0,6
11596,1,19.0,17827.0,4
11597,1,19.0,642954.0,6
11598,1,19.0,5121.0,5
11599,1,17.0,44986.0,5
11600,1,9.0,63265.0,3
11601,1,12.0,0.0,4
11602,3,17.0,98596.0,5
11603,1,17.0,0.0,5
11604,1,17.0,6234.0,3
11605,1,19.0,135505.0,2
11606,1,15.0,17076.0,2
11607,1,9.0,463319.0,4
11608,1,5.0,8157.0,2
11609,1,17.0,0.0,3
11610,1,17.0,328182.0,3
11611,1,14.0,365415.0,3
11612,1,17.0,158008.0,4
11613,1,17.0,1010530.0,3
11614,1,17.0,18791.0,3
11615,2,19.0,545997.0,3
11616,3,12.0,253975.0,2
11617,1,17.0,6685792.0,4
11618,3,14.0,466008.0,3
11619,1,11.0,56160.0,2
11620,1,12.0,93673.0,2
11621,1,17.0,406.0,3
11622,3,12.0,571201.0,3
11623,1,15.0,2684.0,2
11624,1,19.0,752375.0,6
11625,1,19.0,603.0,5
11626,1,19.0,303.0,4
11627,1,17.0,279743.0,4
11628,1,12.0,0.0,5
11629,1,13.0,10165.0,3
11630,1,12.0,14374.0,4
11631,3,19.0,60464.0,4
11632,1,19.0,0.0,3
11633,3,9.0,708307.0,2
11634,3,12.0,131311.0,4
11635,2,19.0,4618.0,6
11636,1,19.0,17827.0,4
11637,1,9.0,361276.0,4
11638,1,9.0,63265.0,3
11639,1,12.0,0.0,4
11640,1,17.0,6234.0,3
11641,1,17.0,7218.0,5
11642,1,9.0,463319.0,4
11643,1,5.0,8157.0,2
11644,1,14.0,365415.0,3
11645,1,12.0,222.0,3
11646,1,17.0,1010530.0,3
11647,3,12.0,253975.0,2
11648,1,11.0,56160.0,2
11649,1,9.0,0.0,4
11650,1,12.0,93673.0,2
11651,1,18.0,14707.0,3
11652,3,12.0,571201.0,3
11653,3,17.0,199461.0,3
11654,1,12.0,3214.0,2
11655,1,19.0,897439.0,7
11656,1,9.0,2848226.0,6
11657,1,15.0,1198978.0,4
11658,1,19.0,0.0,5
11659,1,3.0,0.0,5
11660,1,9.0,1552673.0,5
11661,3,19.0,984262.0,5
11662,3,14.0,765737.0,4
11663,1,15.0,0.0,5
11664,1,4.0,0.0,3
11665,1,12.0,0.0,4
11666,1,9.0,112953.0,4
11667,1,3.0,554497.0,5
11668,1,19.0,11294.0,4
11669,1,12.0,23425.0,3
11670,1,9.0,1717018.0,3
11671,1,19.0,144215.0,4
11672,1,17.0,4377692.0,3
11673,3,15.0,1573303.0,3
11674,1,19.0,6838.0,2
11675,1,12.0,48090.0,2
11676,3,19.0,600663.0,2
11677,3,4.0,2199893.0,6
11678,1,19.0,603.0,5
11679,1,19.0,597653.0,6
11680,1,9.0,851640.0,5
11681,3,9.0,8783.0,5
11682,1,19.0,1010.0,4
11683,1,19.0,68480.0,4
11684,1,19.0,160933.0,3
11685,1,9.0,1258234.0,3
11686,1,17.0,3267.0,2
11687,3,12.0,131311.0,4
11688,1,19.0,220366.0,7
11689,1,19.0,6226552.0,5
11690,1,19.0,182905.0,5
11691,1,19.0,0.0,4
11692,1,14.0,98950.0,4
11693,1,12.0,1391473.0,4
11694,3,12.0,81328.0,4
11695,3,15.0,2945771.0,4
11696,1,19.0,0.0,5
11697,1,12.0,598080.0,2
11698,3,12.0,0.0,3
11699,3,12.0,300321.0,4
11700,1,12.0,3214.0,2
11701,1,19.0,897439.0,7
11702,2,13.0,1817372.0,7
11703,1,11.0,102017.0,6
11704,1,15.0,22997.0,5
11705,1,19.0,64214.0,6
11706,1,19.0,49380.0,4
11707,3,14.0,765737.0,4
11708,1,3.0,554497.0,5
11709,1,19.0,11294.0,4
11710,1,17.0,213349.0,3
11711,3,17.0,74797.0,2
11712,1,12.0,23425.0,3
11713,1,9.0,1717018.0,3
11714,1,17.0,4377692.0,3
11715,3,11.0,0.0,3
11716,3,12.0,1185032.0,3
11717,1,9.0,260126.0,3
11718,1,9.0,250006.0,3
11719,3,13.0,877916.0,3
11720,1,12.0,14910.0,2
11721,1,17.0,103051.0,3
11722,1,12.0,48090.0,2
11723,1,19.0,2347711.0,2
11724,1,18.0,73191.0,2
11725,3,4.0,2199893.0,6
11726,1,19.0,303.0,4
11727,1,17.0,81963.0,4
11728,3,9.0,8783.0,5
11729,3,17.0,289375.0,4
11730,1,13.0,10165.0,3
11731,1,19.0,0.0,2
11732,1,19.0,68480.0,4
11733,1,19.0,160933.0,3
11734,1,19.0,18533.0,2
11735,3,17.0,575840.0,2
11736,3,12.0,188057.0,3
11737,1,17.0,1541222.0,4
11738,1,17.0,921.0,3
11739,1,12.0,145319.0,3
11740,1,19.0,853.0,6
11741,1,19.0,17827.0,4
11742,1,17.0,546792.0,4
11743,3,9.0,0.0,5
11744,1,9.0,63265.0,3
11745,1,12.0,0.0,4
11746,1,19.0,0.0,5
11747,1,17.0,6234.0,3
11748,1,9.0,463319.0,4
11749,1,5.0,8157.0,2
11750,1,19.0,140839.0,2
11751,1,5.0,469529.0,2
11752,1,17.0,1010530.0,3
11753,1,3.0,648466.0,3
11754,1,17.0,18791.0,3
11755,3,12.0,253975.0,2
11756,3,14.0,466008.0,3
11757,3,19.0,164199.0,2
11758,1,5.0,2254.0,3
11759,3,12.0,571201.0,3
11760,1,19.0,392598.0,2
11761,1,9.0,644490.0,3
11762,1,19.0,220366.0,7
11763,3,18.0,2581449.0,7
11764,1,16.0,0.0,5
11765,1,19.0,6226552.0,5
11766,3,18.0,1626451.0,5
11767,1,19.0,182905.0,5
11768,1,19.0,4499.0,6
11769,1,12.0,0.0,4
11770,1,19.0,212555.0,4
11771,3,13.0,1694567.0,3
11772,3,12.0,0.0,3
11773,1,14.0,166531.0,3
11774,3,18.0,794819.0,3
11775,3,17.0,995897.0,3
11776,3,12.0,300321.0,4
11777,1,14.0,0.0,3
11778,1,12.0,4197.0,2
11779,1,12.0,3214.0,2
11780,1,19.0,897439.0,7
11781,1,9.0,211344.0,7
11782,1,9.0,2848226.0,6
11783,3,19.0,732051.0,4
11784,1,19.0,0.0,4
11785,1,19.0,0.0,5
11786,1,8.0,585002.0,5
11787,1,19.0,64214.0,6
11788,3,19.0,984262.0,5
11789,3,14.0,765737.0,4
11790,1,14.0,399108.0,2
11791,1,17.0,4763.0,4
11792,1,9.0,849117.0,4
11793,1,9.0,112953.0,4
11794,3,19.0,1389344.0,3
11795,1,3.0,554497.0,5
11796,1,19.0,11294.0,4
11797,3,17.0,74797.0,2
11798,1,12.0,23425.0,3
11799,1,9.0,1717018.0,3
11800,1,17.0,4377692.0,3
11801,1,17.0,68213.0,3
11802,2,12.0,800614.0,3
11803,3,12.0,1185032.0,3
11804,1,17.0,16951.0,2
11805,1,9.0,344107.0,2
11806,1,19.0,34505.0,3
11807,3,13.0,877916.0,3
11808,1,12.0,48090.0,2
11809,1,17.0,178999.0,1
11810,1,19.0,103038.0,4
11811,1,9.0,644490.0,3
11812,1,19.0,220366.0,7
11813,1,19.0,1094006.0,7
11814,1,19.0,6226552.0,5
11815,1,17.0,9633.0,5
11816,1,19.0,182905.0,5
11817,1,16.0,384169.0,4
11818,1,9.0,3579970.0,4
11819,3,12.0,560341.0,5
11820,1,9.0,13679.0,4
11821,1,12.0,0.0,4
11822,1,12.0,961921.0,4
11823,1,12.0,710582.0,3
11824,1,19.0,0.0,3
11825,1,19.0,212555.0,4
11826,1,5.0,0.0,2
11827,3,18.0,1571874.0,4
11828,1,4.0,0.0,3
11829,3,12.0,0.0,3
11830,1,14.0,166531.0,3
11831,3,9.0,0.0,3
11832,1,12.0,2127206.0,2
11833,3,12.0,437437.0,2
11834,1,14.0,0.0,3
11835,3,12.0,300321.0,4
11836,3,5.0,267276.0,2
11837,3,9.0,2702.0,7
11838,3,4.0,2199893.0,6
11839,3,18.0,556779.0,6
11840,1,19.0,303.0,4
11841,3,9.0,8783.0,5
11842,3,17.0,289375.0,4
11843,1,5.0,8174.0,2
11844,1,4.0,0.0,4
11845,1,19.0,24922.0,4
11846,2,12.0,85222.0,3
11847,1,13.0,235468.0,3
11848,1,19.0,68480.0,4
11849,3,19.0,215294.0,3
11850,1,19.0,160933.0,3
11851,1,19.0,1519.0,3
11852,2,17.0,251553.0,3
11853,3,12.0,4482596.0,5
11854,3,9.0,2381475.0,3
11855,1,5.0,14215.0,2
11856,1,19.0,54157.0,3
11857,1,17.0,0.0,3
11858,3,13.0,707348.0,3
11859,1,12.0,173515.0,4
11860,1,17.0,133871.0,3
11861,1,19.0,0.0,2
11862,3,12.0,131311.0,4
11863,1,17.0,512180.0,3
11864,1,19.0,17827.0,4
11865,1,19.0,18390.0,6
11866,2,17.0,4373.0,5
11867,1,9.0,56442.0,4
11868,1,19.0,2230966.0,6
11869,1,14.0,2267002.0,6
11870,1,9.0,63265.0,3
11871,1,12.0,0.0,4
11872,1,19.0,35046.0,4
11873,1,19.0,9963.0,4
11874,1,12.0,0.0,4
11875,3,12.0,821.0,6
11876,3,12.0,7627.0,4
11877,3,12.0,0.0,3
11878,1,19.0,1426143.0,4
11879,1,12.0,125495.0,3
11880,1,9.0,463319.0,4
11881,1,5.0,8157.0,2
11882,1,15.0,85096.0,3
11883,1,14.0,365415.0,3
11884,1,12.0,222.0,3
11885,1,17.0,1010530.0,3
11886,3,12.0,253975.0,2
11887,3,14.0,466008.0,3
11888,1,11.0,56160.0,2
11889,1,12.0,93673.0,2
11890,1,5.0,0.0,2
11891,3,19.0,357357.0,4
11892,1,15.0,170285.0,3
11893,3,12.0,571201.0,3
11894,1,17.0,43703.0,3
11895,1,12.0,155128.0,3
11896,1,12.0,0.0,2
11897,1,19.0,392598.0,2
11898,3,17.0,199461.0,3
11899,1,9.0,2848226.0,6
11900,1,12.0,3516436.0,6
